"commodity";"station1";"station2";"baseTariff";"deadline"
452;209007;197308;"2089.06402108852";"6"
452;209100;197308;"2137.58974992787";"6"
452;652706;197308;"3482.48559491148";"6"
452;207603;197308;"2040.15202108852";"6"
452;527703;290901;"4001.38533201311";"6"
452;537300;290901;"4001.38533201311";"6"
452;622109;290901;"3518.50181247213";"6"
452;611509;290901;"3705.25735695738";"6"
452;528509;290901;"3970.81533201311";"6"
452;596703;290901;"3243.59855834754";"6"
452;237007;290901;"2506.38908980984";"6"
452;657108;290901;"3806.92423648525";"6"
452;831608;290901;"3836.40937901639";"6"
452;601600;290901;"3149.59648322623";"6"
452;817206;290901;"3884.52927189508";"6"
452;584405;290901;"3379.77039491148";"6"
452;845901;290901;"4531.18044430164";"6"
452;845704;290901;"4478.59250704262";"6"
452;615001;290901;"3761.06923648525";"6"
452;830304;290901;"3908.3369607082";"6"
452;583101;290901;"3510.58110208525";"6"
452;601102;290901;"3215.83148322623";"6"
452;635306;290901;"3779.26391247213";"6"
452;832403;290901;"4041.12633201311";"6"
452;619002;290901;"3754.16935695738";"6"
452;530405;290901;"3792.81927189508";"6"
452;529605;290901;"3834.42697966557";"6"
452;608101;290901;"3406.06059491148";"6"
452;794907;290901;"3930.93528695738";"6"
452;624000;290901;"3662.29575567213";"6"
452;653200;290901;"3969.56875757377";"6"
452;633300;290901;"3568.23612208525";"6"
452;537007;290901;"3975.91033201311";"6"
452;516200;290901;"3716.70190966557";"6"
452;586504;290901;"3509.44575567213";"6"
452;197308;290901;"2477.19931695738";"6"
452;234301;290901;"2813.83439291803";"6"
452;245003;290901;"3061.53801794098";"6"
452;527101;290901;"3916.52587189508";"6"
452;651008;290901;"3847.75375567213";"6"
452;651309;290901;"3667.39075567213";"6"
452;510702;290901;"3675.13317780984";"6"
452;883809;290901;"4919.80699171803";"6"
452;223803;290901;"3072.95667134426";"6"
452;195001;290901;"3011.76671695738";"6"
452;216000;290901;"3195.45148322623";"6"
452;205909;290901;"3380.58559491148";"6"
452;622607;290901;"3494.16075567213";"6"
452;852500;290901;"4674.85944430164";"6"
452;885100;290901;"5110.51868175738";"6"
452;209007;290901;"3566.62610208525";"6"
452;209100;290901;"3431.53559491148";"6"
452;652706;290901;"3909.50317780984";"6"
452;207603;290901;"3517.71410208525";"6"
452;527703;034026;"3964.80337901639";"6"
452;537300;034026;"3964.80337901639";"6"
452;622109;034026;"3411.22860208525";"6"
452;611509;034026;"3649.04875567213";"6"
452;528509;034026;"3934.23337901639";"6"
452;596703;034026;"3025.87301794098";"6"
452;237007;034026;"2506.38908980984";"6"
452;657108;034026;"3806.92423648525";"6"
452;831608;034026;"3872.99133201311";"6"
452;601600;034026;"3149.59648322623";"6"
452;817206;034026;"3884.52927189508";"6"
452;584405;034026;"3379.77039491148";"6"
452;845901;034026;"4583.74630434098";"6"
452;845704;034026;"4531.18044430164";"6"
452;615001;034026;"3718.50435695738";"6"
452;830304;034026;"3960.88074352787";"6"
452;583101;034026;"3510.58110208525";"6"
452;601102;034026;"3063.78567134426";"6"
452;635306;034026;"3779.26391247213";"6"
452;832403;034026;"4076.4719607082";"6"
452;619002;034026;"3697.96075567213";"6"
452;530405;034026;"3754.40490966557";"6"
452;529605;034026;"3794.82044757377";"6"
452;608101;034026;"3406.06059491148";"6"
452;794907;034026;"3973.50016648525";"6"
452;624000;034026;"3617.85431247213";"6"
452;653200;034026;"4009.17528966557";"6"
452;633300;034026;"3568.23612208525";"6"
452;537007;034026;"3975.91033201311";"6"
452;516200;034026;"3677.09537757377";"6"
452;586504;034026;"3465.00431247213";"6"
452;197308;034026;"1978.09961182951";"6"
452;234301;034026;"2692.91746077377";"6"
452;245003;034026;"3061.53801794098";"6"
452;527101;034026;"3916.52587189508";"6"
452;651008;034026;"3903.96235695738";"6"
452;651309;034026;"3723.59935695738";"6"
452;510702;034026;"3633.69423648525";"6"
452;883809;034026;"4972.37285175738";"6"
452;223803;034026;"2936.38699045246";"6"
452;195001;034026;"2714.01125523934";"6"
452;216000;034026;"2906.83599045246";"6"
452;205909;034026;"3002.64567134426";"6"
452;622607;034026;"3494.16075567213";"6"
452;852500;034026;"4727.42530434098";"6"
452;885100;034026;"5163.06246457705";"6"
452;209007;034026;"3205.64148322623";"6"
452;209100;034026;"3205.64148322623";"6"
452;652706;034026;"3964.45337757377";"6"
452;207603;034026;"3156.72948322623";"6"
452;527703;190609;"3351.03459491148";"6"
452;537300;190609;"3351.03459491148";"6"
452;622109;190609;"2200.82295634098";"6"
452;611509;190609;"2552.89272173115";"6"
452;528509;190609;"3320.46459491148";"6"
452;596703;190609;"1745.52674027541";"6"
452;237007;190609;"1458.5159352918";"6"
452;657108;190609;"3092.10801794098";"6"
452;831608;190609;"3704.60837757377";"6"
452;601600;190609;"1851.03649933115";"6"
452;817206;190609;"3566.90431247213";"6"
452;584405;190609;"2085.82454992787";"6"
452;845901;190609;"4373.35040086557";"6"
452;845704;190609;"4320.78454082623";"6"
452;615001;190609;"2742.13931695738";"6"
452;830304;190609;"3782.62927189508";"6"
452;583101;190609;"2243.03961182951";"6"
452;601102;190609;"1790.61449007213";"6"
452;635306;190609;"2562.78703131803";"6"
452;832403;190609;"3912.34990966557";"6"
452;619002;190609;"2601.80472173115";"6"
452;530405;190609;"3006.93648322623";"6"
452;529605;190609;"2983.61508794098";"6"
452;608101;190609;"2216.58415341639";"6"
452;794907;190609;"3587.92152491148";"6"
452;624000;190609;"2444.38385523934";"6"
452;653200;190609;"3376.08893834754";"6"
452;633300;190609;"2357.83047634098";"6"
452;537007;190609;"3460.65010208525";"6"
452;516200;190609;"2817.18767134426";"6"
452;586504;190609;"2291.53385523934";"6"
452;197308;190609;"1247.76783868852";"6"
452;234301;190609;"1330.39977148852";"6"
452;245003;190609;"1947.21243220984";"6"
452;527101;190609;"3245.02515834754";"6"
452;651008;190609;"3046.43899045246";"6"
452;651309;190609;"3002.64567134426";"6"
452;510702;190609;"2614.76431695738";"6"
452;883809;190609;"4762.06525716066";"6"
452;223803;190609;"1620.43015745574";"6"
452;195001;190609;"1733.54852557377";"6"
452;216000;190609;"1590.87915745574";"6"
452;205909;190609;"1892.97837896393";"6"
452;622607;190609;"2328.06408980984";"6"
452;852500;190609;"4517.02940086557";"6"
452;885100;190609;"4952.79902441967";"6"
452;209007;190609;"1907.08149933115";"6"
452;209100;190609;"1907.08149933115";"6"
452;652706;190609;"3370.97355834754";"6"
452;207603;190609;"1981.89023837377";"6"
452;527703;657907;"3351.03459491148";"6"
452;537300;657907;"3351.03459491148";"6"
452;622109;657907;"2039.81379327213";"6"
452;611509;657907;"2331.63482617705";"6"
452;528509;657907;"3320.46459491148";"6"
452;596703;657907;"2545.75972173115";"6"
452;237007;657907;"2630.75006822295";"6"
452;657108;657907;"1770.23449007213";"6"
452;831608;657907;"3357.73110208525";"6"
452;601600;657907;"2186.01415341639";"6"
452;817206;657907;"2350.42743131803";"6"
452;584405;657907;"2143.44609327213";"6"
452;845901;657907;"3998.96490966557";"6"
452;845704;657907;"3959.35837757377";"6"
452;615001;657907;"2496.19908980984";"6"
452;830304;657907;"3222.64059491148";"6"
452;583101;657907;"2344.88182617705";"6"
452;601102;657907;"2252.24915341639";"6"
452;635306;657907;"1518.90985356066";"6"
452;832403;657907;"3390.77559491148";"6"
452;619002;657907;"2068.68402108852";"6"
452;530405;657907;"3006.93648322623";"6"
452;529605;657907;"2983.61508794098";"6"
452;608101;657907;"1796.47674027541";"6"
452;794907;657907;"2902.29139077377";"6"
452;624000;657907;"1545.02415745574";"6"
452;653200;657907;"2044.03781220984";"6"
452;633300;657907;"1823.56176027541";"6"
452;537007;657907;"3460.65010208525";"6"
452;516200;657907;"2969.23348322623";"6"
452;586504;657907;"2657.92739291803";"6"
452;197308;657907;"2477.19931695738";"6"
452;234301;657907;"2404.43443131803";"6"
452;245003;657907;"2096.82974992787";"6"
452;527101;657907;"3245.02515834754";"6"
452;651008;657907;"2160.21523837377";"6"
452;651309;657907;"1892.97837896393";"6"
452;510702;657907;"2870.17567134426";"6"
452;883809;657907;"4341.40591352787";"6"
452;223803;657907;"2420.28782617705";"6"
452;195001;657907;"2714.01125523934";"6"
452;216000;657907;"2735.71546077377";"6"
452;205909;657907;"2866.07599045246";"6"
452;622607;657907;"1971.03129327213";"6"
452;852500;657907;"4142.64390966557";"6"
452;885100;657907;"4532.11760356721";"6"
452;209007;657907;"2745.90546077377";"6"
452;209100;657907;"2745.90546077377";"6"
452;652706;657907;"2140.01402108852";"6"
452;207603;657907;"2936.00144094426";"6"
452;527703;800008;"3964.80337901639";"6"
452;537300;800008;"3964.80337901639";"6"
452;622109;800008;"3276.13809491148";"6"
452;611509;800008;"3497.33410208525";"6"
452;528509;800008;"3934.23337901639";"6"
452;596703;800008;"3641.91575567213";"6"
452;237007;800008;"3628.04431247213";"6"
452;657108;800008;"1977.78243220984";"6"
452;831608;800008;"2147.32545634098";"6"
452;601600;800008;"3375.49059491148";"6"
452;817206;800008;"1538.60390953443";"6"
452;584405;800008;"3379.77039491148";"6"
452;845901;800008;"3251.49648322623";"6"
452;845704;800008;"3099.45067134426";"6"
452;615001;800008;"3662.29575567213";"6"
452;830304;800008;"2033.16415341639";"6"
452;583101;800008;"3617.85431247213";"6"
452;601102;800008;"3441.72559491148";"6"
452;635306;800008;"2851.27006077377";"6"
452;832403;800008;"2154.45129327213";"6"
452;619002;800008;"3299.64355834754";"6"
452;530405;800008;"3754.40490966557";"6"
452;529605;800008;"3794.82044757377";"6"
452;608101;800008;"3076.82301794098";"6"
452;794907;800008;"1569.93118356066";"6"
452;624000;800008;"2860.98099045245";"6"
452;653200;800008;"2193.65512992787";"6"
452;633300;800008;"3103.90803794098";"6"
452;537007;800008;"3975.91033201311";"6"
452;516200;800008;"3755.11627189508";"6"
452;586504;800008;"3608.21923648525";"6"
452;197308;800008;"3453.56435695738";"6"
452;234301;800008;"3513.63810208525";"6"
452;245003;800008;"2944.15344094426";"6"
452;527101;800008;"3916.52587189508";"6"
452;651008;800008;"2218.47702108852";"6"
452;651309;800008;"1937.02243220984";"6"
452;510702;800008;"3730.08337757377";"6"
452;883809;800008;"3889.97092567213";"6"
452;223803;800008;"3693.26031247213";"6"
452;195001;800008;"3780.20850208525";"6"
452;216000;800008;"3764.35935695738";"6"
452;205909;800008;"3807.60317780984";"6"
452;622607;800008;"3207.35559491148";"6"
452;852500;800008;"3395.17548322623";"6"
452;885100;800008;"4084.32535695738";"6"
452;209007;800008;"3774.54935695738";"6"
452;209100;800008;"3774.54935695738";"6"
452;652706;800008;"2081.75223837377";"6"
452;207603;800008;"3809.64117780984";"6"
452;527703;830304;"4352.23650704262";"6"
452;537300;830304;"4352.23650704262";"6"
452;622109;830304;"3797.71240966557";"6"
452;611509;830304;"3922.23227189508";"6"
452;528509;830304;"4321.66650704262";"6"
452;596703;830304;"4005.46133201311";"6"
452;237007;830304;"3907.25490966557";"6"
452;657108;830304;"2974.72344094426";"6"
452;831608;830304;"1359.85783868852";"6"
452;601600;830304;"3897.06490966557";"6"
452;817206;830304;"2569.61006822295";"6"
452;584405;830304;"3901.34470966557";"6"
452;845901;830304;"2183.44474992787";"6"
452;845704;830304;"2134.91902108852";"6"
452;615001;830304;"3989.25937901639";"6"
452;830304;830304;"0.0";"6"
452;583101;830304;"3989.25937901639";"6"
452;601102;830304;"3963.29990966557";"6"
452;635306;830304;"3779.26391247213";"6"
452;832403;830304;"1267.20568131148";"6"
452;619002;830304;"3893.12337757377";"6"
452;530405;830304;"4128.79040086557";"6"
452;529605;830304;"4156.24661082623";"6"
452;608101;830304;"3791.63923648525";"6"
452;794907;830304;"2455.47054182951";"6"
452;624000;830304;"3718.50435695738";"6"
452;653200;830304;"3261.70686322623";"6"
452;633300;830304;"3818.72425648525";"6"
452;537007;830304;"4379.34944430164";"6"
452;516200;830304;"4091.08740086557";"6"
452;586504;830304;"3960.88074352787";"6"
452;197308;830304;"3724.31937901639";"6"
452;234301;830304;"3900.12190966557";"6"
452;245003;830304;"3677.58075567213";"6"
452;527101;830304;"4305.17324700328";"6"
452;651008;830304;"3183.00867134426";"6"
452;651309;830304;"2933.96344094426";"6"
452;510702;830304;"4038.92160356721";"6"
452;883809;830304;"2969.81448695738";"6"
452;223803;830304;"4010.88527189508";"6"
452;195001;830304;"4166.69230966557";"6"
452;216000;830304;"4107.0419607082";"6"
452;205909;830304;"4171.39160356721";"6"
452;622607;830304;"3728.92990966557";"6"
452;852500;830304;"2384.74529327213";"6"
452;885100;830304;"3294.68944094426";"6"
452;209007;830304;"4117.2319607082";"6"
452;209100;830304;"4117.2319607082";"6"
452;652706;830304;"3104.54567134426";"6"
452;207603;830304;"4173.42960356721";"6"
452;527703;840109;"4772.78546457705";"6"
452;537300;840109;"4772.78546457705";"6"
452;622109;840109;"4172.09790086557";"6"
452;611509;840109;"4310.87964700328";"6"
452;528509;840109;"4742.21546457705";"6"
452;596703;840109;"4408.90044430164";"6"
452;237007;840109;"4281.64040086557";"6"
452;657108;840109;"3764.35935695738";"6"
452;831608;840109;"2248.52743131803";"6"
452;601600;840109;"4271.45040086557";"6"
452;817206;840109;"3566.90431247213";"6"
452;584405;840109;"4275.73020086557";"6"
452;845901;840109;"1397.8931195541";"6"
452;845704;840109;"1491.52260818361";"6"
452;615001;840109;"4429.28044430164";"6"
452;830304;840109;"2090.18961182951";"6"
452;583101;840109;"4376.69250704262";"6"
452;601102;840109;"4337.68540086557";"6"
452;635306;840109;"4150.66897901639";"6"
452;832403;840109;"2315.46045634098";"6"
452;619002;840109;"4254.54954082623";"6"
452;530405;840109;"4549.47182171803";"6"
452;529605;840109;"4576.90595445902";"6"
452;608101;840109;"4144.30074352787";"6"
452;794907;840109;"3476.40948834754";"6"
452;624000;840109;"4061.1869607082";"6"
452;653200;840109;"3914.61855780984";"6"
452;633300;840109;"4171.38576352787";"6"
452;537007;840109;"4800.00878793443";"6"
452;516200;840109;"4564.33468175738";"6"
452;586504;840109;"4381.54008716066";"6"
452;197308;840109;"4111.75250704262";"6"
452;234301;840109;"4274.50740086557";"6"
452;245003;840109;"4041.12633201311";"6"
452;527101;840109;"4725.74428175738";"6"
452;651008;840109;"3946.52723648525";"6"
452;651309;840109;"3766.16423648525";"6"
452;510702;840109;"4512.16888445902";"6"
452;883809;840109;"2470.71478182951";"6"
452;223803;840109;"4452.09850704262";"6"
452;195001;840109;"4541.07780086557";"6"
452;216000;840109;"4527.70130434098";"6"
452;205909;840109;"4592.07302441967";"6"
452;622607;840109;"4103.31540086557";"6"
452;852500;840109;"1527.03993050351";"6"
452;885100;840109;"2767.19843131803";"6"
452;209007;840109;"4537.89130434098";"6"
452;209100;840109;"4537.89130434098";"6"
452;652706;840109;"3868.06423648525";"6"
452;207603;840109;"4594.11102441967";"6"
453;527703;521001;"2420.50537597015";"6"
453;537300;521001;"2462.59920134328";"6"
453;622109;521001;"3045.82157";"6"
453;611509;521001;"2716.66327746269";"6"
453;528509;521001;"2432.02920134328";"6"
453;596703;521001;"3191.02907";"6"
453;237007;521001;"3770.47961776119";"6"
453;657108;521001;"4239.24243119403";"6"
453;831608;521001;"4660.00274014925";"6"
453;601600;521001;"3326.99408791045";"6"
453;817206;521001;"4346.63894761194";"6"
453;584405;521001;"3149.45387";"6"
453;845901;521001;"5211.66348492537";"6"
453;845704;521001;"5211.66348492537";"6"
453;615001;521001;"2729.91027746269";"6"
453;830304;521001;"4610.53409238806";"6"
453;583101;521001;"3093.15488044776";"6"
453;601102;521001;"3327.60700880597";"6"
453;635306;521001;"3812.34226701492";"6"
453;832403;521001;"4778.66909238806";"6"
453;619002;521001;"3297.03700880597";"6"
453;530405;521001;"2058.77406402985";"6"
453;529605;521001;"2018.78226835821";"6"
453;608101;521001;"3536.10201328358";"6"
453;794907;521001;"4695.07748059701";"6"
453;624000;521001;"3439.89016253731";"6"
453;653200;521001;"4345.53538582089";"6"
453;633300;521001;"3708.58768701492";"6"
453;537007;521001;"2478.07127149254";"6"
453;516200;521001;"1728.4309938806";"6"
453;586504;521001;"2375.15227149254";"6"
453;197308;521001;"3601.95831029851";"6"
453;234301;521001;"3555.15122970149";"6"
453;245003;521001;"4113.92672373134";"6"
453;527101;521001;"2269.65383268657";"6"
453;651008;521001;"4378.84543119403";"6"
453;651309;521001;"4238.52000582089";"6"
453;510702;521001;"2074.05906402985";"6"
453;883809;521001;"5584.92029522388";"6"
453;223803;521001;"3402.40008791045";"6"
453;195001;521001;"3920.56006701492";"6"
453;216000;521001;"3551.38701328358";"6"
453;205909;521001;"3380.07486253731";"6"
453;622607;521001;"2207.18964979104";"6"
453;852500;521001;"4844.36317068657";"6"
453;885100;521001;"5261.55545874627";"6"
453;209007;521001;"2740.66504680597";"6"
453;209100;521001;"2740.66504680597";"6"
453;652706;521001;"3713.73704382089";"6"
453;207603;521001;"2941.00805128358";"6"
453;527703;510702;"1719.6746934209";"6"
453;537300;510702;"1753.22185248955";"6"
453;622109;510702;"2053.69575129552";"6"
453;611509;510702;"1764.43085248955";"6"
453;528509;510702;"1722.65185248955";"6"
453;596703;510702;"2080.64904957612";"6"
453;237007;510702;"2628.11464131343";"6"
453;657108;510702;"3300.9143616";"6"
453;831608;510702;"3747.08264164776";"6"
453;601600;510702;"2245.18736284179";"6"
453;817206;510702;"3469.89371412537";"6"
453;584405;510702;"2053.39014863284";"6"
453;845901;510702;"4336.96252969552";"6"
453;845704;510702;"4289.08395995224";"6"
453;615001;510702;"1584.93746404776";"6"
453;830304;510702;"3699.20407190448";"6"
453;583101;510702;"1953.99641411343";"6"
453;601102;510702;"2219.28325129552";"6"
453;635306;510702;"2825.04199429254";"6"
453;832403;510702;"3867.33907190448";"6"
453;619002;510702;"2320.00746521791";"6"
453;530405;510702;"1322.86244186269";"6"
453;529605;510702;"1314.84583198209";"6"
453;608101;510702;"2425.76482127761";"6"
453;794907;510702;"3819.36360894925";"6"
453;624000;510702;"2395.19482127761";"6"
453;653200;510702;"3464.83639583284";"6"
453;633300;510702;"2613.08827872239";"6"
453;537007;510702;"1806.84096329552";"6"
453;516200;510702;"1143.67444924179";"6"
453;586504;510702;"1224.63376198209";"6"
453;197308;510702;"2460.50037160597";"6"
453;234301;510702;"2447.79870390448";"6"
453;245003;510702;"3045.82562774925";"6"
453;527101;510702;"1565.98406404776";"6"
453;651008;510702;"3440.5173616";"6"
453;651309;510702;"3357.82101583284";"6"
453;510702;510702;"0.0";"6"
453;883809;510702;"4702.15064856716";"6"
453;223803;510702;"2269.15706562388";"6"
453;195001;510702;"2777.46349115224";"6"
453;216000;510702;"2441.04982127761";"6"
453;205909;510702;"2289.43746521791";"6"
453;622607;510702;"1741.68127293134";"6"
453;852500;510702;"4480.64152969552";"6"
453;885100;510702;"4888.134848";"6"
453;209007;510702;"2192.78925129552";"6"
453;209100;510702;"2192.78925129552";"6"
453;652706;510702;"3433.94762829851";"6"
453;207603;510702;"2391.11882127761";"6"
453;527703;511404;"1832.31596329552";"6"
453;537300;511404;"1832.31596329552";"6"
453;622109;511404;"2094.39856562388";"6"
453;611509;511404;"1843.52496329552";"6"
453;528509;511404;"1801.74596329552";"6"
453;596703;511404;"2132.66825129552";"6"
453;237007;511404;"2673.82239429254";"6"
453;657108;511404;"3300.9143616";"6"
453;831608;511404;"3794.94111123582";"6"
453;601600;511404;"2331.51752952836";"6"
453;817206;511404;"3469.89371412537";"6"
453;584405;511404;"2157.32805129552";"6"
453;845901;511404;"4336.96252969552";"6"
453;845704;511404;"4336.96252969552";"6"
453;615001;511404;"1666.62449487761";"6"
453;830304;511404;"3747.08264164776";"6"
453;583101;511404;"2049.11034863284";"6"
453;601102;511404;"2259.98606562388";"6"
453;635306;511404;"2886.84997160597";"6"
453;832403;511404;"3915.21764164776";"6"
453;619002;511404;"2367.18252952836";"6"
453;530405;511404;"1442.27746404776";"6"
453;529605;511404;"1402.88451186269";"6"
453;608101;511404;"2475.31170390448";"6"
453;794907;511404;"3854.33787903881";"6"
453;624000;511404;"2507.83609115224";"6"
453;653200;511404;"3505.29800829851";"6"
453;633300;511404;"2675.57966131343";"6"
453;537007;511404;"1859.88527293134";"6"
453;516200;511404;"1251.27058015522";"6"
453;586504;511404;"1312.67244186269";"6"
453;197308;511404;"2523.03195450746";"6"
453;234301;511404;"2510.89309115224";"6"
453;245003;511404;"3045.82562774925";"6"
453;527101;511404;"1647.67109487761";"6"
453;651008;511404;"3538.18401583284";"6"
453;651309;511404;"3398.28262829851";"6"
453;510702;511404;"1142.25276477612";"6"
453;883809;511404;"4702.15064856716";"6"
453;223803;511404;"2359.74846521791";"6"
453;195001;511404;"2825.06065872239";"6"
453;216000;511404;"2490.59670390448";"6"
453;205909;511404;"2400.28982127761";"6"
453;622607;511404;"1785.86141411343";"6"
453;852500;511404;"4528.49999928358";"6"
453;885100;511404;"4936.03351789851";"6"
453;209007;511404;"2233.49206562388";"6"
453;209100;511404;"2233.49206562388";"6"
453;652706;511404;"3433.94762829851";"6"
453;207603;511404;"2440.66570390448";"6"
453;527703;438506;"2639.17639429254";"6"
453;537300;438506;"2700.98437160597";"6"
453;622109;438506;"1907.10531924776";"6"
453;611509;438506;"2139.80125129552";"6"
453;528509;438506;"2608.60639429254";"6"
453;596703;438506;"1326.88461432836";"6"
453;237007;438506;"2016.64781924776";"6"
453;657108;438506;"2972.25672353433";"6"
453;831608;438506;"3603.50723288358";"6"
453;601600;438506;"1666.62449487761";"6"
453;817206;438506;"3342.23762829851";"6"
453;584405;438506;"1707.96898111045";"6"
453;845901;438506;"4193.38712093134";"6"
453;845704;438506;"4193.38712093134";"6"
453;615001;438506;"2193.75106562388";"6"
453;830304;438506;"3603.50723288358";"6"
453;583101;438506;"1584.93746404776";"6"
453;601102;438506;"1612.09776229254";"6"
453;635306;438506;"2445.75206521791";"6"
453;832403;438506;"3771.64223288358";"6"
453;619002;438506;"2367.18252952836";"6"
453;530405;438506;"2302.08170390448";"6"
453;529605;438506;"2332.55689127761";"6"
453;608101;438506;"1984.56641411343";"6"
453;794907;438506;"3695.54665277015";"6"
453;624000;438506;"2193.75106562388";"6"
453;653200;438506;"3244.17689178507";"6"
453;633300;438506;"2210.70327129552";"6"
453;537007;438506;"2738.04095450746";"6"
453;516200;438506;"2151.15452952836";"6"
453;586504;438506;"1624.82785248955";"6"
453;197308;438506;"1741.51781924776";"6"
453;234301;438506;"1859.82896329552";"6"
453;245003;438506;"2410.47982127761";"6"
453;527101;438506;"2536.47985872239";"6"
453;651008;438506;"3215.99862774925";"6"
453;651309;438506;"3035.63562774925";"6"
453;510702;438506;"1973.65404957612";"6"
453;883809;438506;"4558.47473902686";"6"
453;223803;438506;"1660.34346404776";"6"
453;195001;438506;"2126.39936329552";"6"
453;216000;438506;"1511.37744186269";"6"
453;205909;438506;"1382.57876198209";"6"
453;622607;438506;"1880.97534863284";"6"
453;852500;438506;"4337.06612093134";"6"
453;885100;438506;"4792.31740804776";"6"
453;209007;438506;"1307.07591135522";"6"
453;209100;438506;"1278.53369093731";"6"
453;652706;438506;"3295.8193616";"6"
453;207603;438506;"1461.44644186269";"6"
453;527703;615001;"2169.29506562388";"6"
453;537300;615001;"2220.73136284179";"6"
453;622109;615001;"1529.46360290149";"6"
453;611509;615001;"1422.85312179104";"6"
453;528509;615001;"2190.16136284179";"6"
453;596703;615001;"2132.66825129552";"6"
453;237007;615001;"2628.11464131343";"6"
453;657108;615001;"2833.82695450746";"6"
453;831608;615001;"3571.32688437015";"6"
453;601600;615001;"2006.45781924776";"6"
453;817206;615001;"3301.77601583284";"6"
453;584405;615001;"1707.96898111045";"6"
453;845901;615001;"4145.50855118806";"6"
453;845704;615001;"4097.6500816";"6"
453;615001;615001;"0.0";"6"
453;830304;615001;"3538.02092716418";"6"
453;583101;615001;"1909.81627293134";"6"
453;601102;615001;"2167.26404957612";"6"
453;635306;615001;"2355.16066562388";"6"
453;832403;615001;"3706.15592716418";"6"
453;619002;615001;"1813.34285248955";"6"
453;530405;615001;"1811.33641411343";"6"
453;529605;615001;"1794.13403329552";"6"
453;608101;615001;"2079.68034863284";"6"
453;794907;615001;"3656.79355349851";"6"
453;624000;615001;"1953.99641411343";"6"
453;653200;615001;"3038.51210353433";"6"
453;633300;615001;"2302.84238284179";"6"
453;537007;615001;"2234.41146521791";"6"
453;516200;615001;"1637.41466216119";"6"
453;586504;615001;"1353.21445494925";"6"
453;197308;615001;"2460.50037160597";"6"
453;234301;615001;"2398.25182127761";"6"
453;245003;615001;"2678.91739429254";"6"
453;527101;615001;"2030.15694863284";"6"
453;651008;615001;"3017.77089693134";"6"
453;651309;615001;"2931.49672353433";"6"
453;510702;615001;"1457.56246404776";"6"
453;883809;615001;"4510.59616928358";"6"
453;223803;615001;"2269.15706562388";"6"
453;195001;615001;"2714.36910390448";"6"
453;216000;615001;"2377.37252952836";"6"
453;205909;615001;"2400.28982127761";"6"
453;622607;615001;"1209.34876198209";"6"
453;852500;615001;"4289.18755118806";"6"
453;885100;615001;"4696.62056902687";"6"
453;209007;615001;"2233.49206562388";"6"
453;209100;615001;"2233.49206562388";"6"
453;652706;615001;"3071.30062774925";"6"
453;207603;615001;"2440.66570390448";"6"
453;527703;184100;"3230.6033616";"6"
453;537300;184100;"3328.27001583284";"6"
453;622109;184100;"2184.98996521791";"6"
453;611509;184100;"2542.18625872239";"6"
453;528509;184100;"3297.70001583284";"6"
453;596703;184100;"1836.39196329552";"6"
453;237007;184100;"1475.71244186269";"6"
453;657108;184100;"3076.39562774925";"6"
453;831608;184100;"3454.08267894925";"6"
453;601600;184100;"1909.81627293134";"6"
453;817206;184100;"3342.23762829851";"6"
453;584405;184100;"2157.32805129552";"6"
453;845901;184100;"4097.6500816";"6"
453;845704;184100;"4049.69111123582";"6"
453;615001;184100;"2663.63239429254";"6"
453;830304;184100;"3538.02092716418";"6"
453;583101;184100;"2245.18736284179";"6"
453;601102;184100;"1884.01266216119";"6"
453;635306;184100;"2556.60442127761";"6"
453;832403;184100;"3706.15592716418";"6"
453;619002;184100;"2591.09825872239";"6"
453;530405;184100;"2887.88062774925";"6"
453;529605;184100;"2967.90269774925";"6"
453;608101;184100;"2224.32106562388";"6"
453;794907;184100;"3565.15694583284";"6"
453;624000;184100;"2444.74170390448";"6"
453;653200;184100;"3244.17689178507";"6"
453;633300;184100;"2341.99748521791";"6"
453;537007;184100;"3302.79501583284";"6"
453;516200;184100;"2746.03872353433";"6"
453;586504;184100;"2291.89170390448";"6"
453;197308;184100;"1002.39491135522";"6"
453;234301;184100;"1468.57944186269";"6"
453;245003;184100;"1969.28141411343";"6"
453;527101;184100;"3113.11311178507";"6"
453;651008;184100;"3017.77089693134";"6"
453;651309;184100;"2931.49672353433";"6"
453;510702;184100;"2598.06537160597";"6"
453;883809;184100;"4462.73769969552";"6"
453;223803;184100;"1742.03049487761";"6"
453;195001;184100;"1647.11116198209";"6"
453;216000;184100;"1591.71776229254";"6"
453;205909;184100;"1633.91110290149";"6"
453;622607;184100;"2339.70109115224";"6"
453;852500;184100;"4241.3290816";"6"
453;885100;184100;"4696.62056902687";"6"
453;209007;184100;"1857.51866216119";"6"
453;209100;184100;"1857.51866216119";"6"
453;652706;184100;"3172.82651178507";"6"
453;207603;184100;"1699.61318111045";"6"
453;527703;583101;"2530.97725872239";"6"
453;537300;583101;"2530.97725872239";"6"
453;622109;583101;"1485.58496404776";"6"
453;611509;583101;"1730.8836934209";"6"
453;528509;583101;"2500.40725872239";"6"
453;596703;583101;"1525.48276229254";"6"
453;237007;583101;"2163.23825129552";"6"
453;657108;583101;"2709.48739429254";"6"
453;831608;583101;"3538.02092716418";"6"
453;601600;583101;"1584.93746404776";"6"
453;817206;583101;"3204.1093616";"6"
453;584405;583101;"1271.61471135522";"6"
